64	537029392.645113	3957830362.42895	400
65	537029392.645113	3957828746.97319	400
66	537029392.645113	3957827131.51743	400
67	537029392.645113	3957825516.06166	400
68	537029392.645113	3957823900.60590	400
69	537029392.645113	3957806130.59249	400
70	537029392.645113	3957804515.13673	400
71	537030765.499248	3957846516.98660	400
72	537030765.499248	3957844901.53083	400
73	537030765.499248	3957843286.07507	400
74	537030765.499248	3957841670.61930	400
75	537030765.499248	3957806130.59249	400
76	537030765.499248	3957804515.13673	400
77	537032138.353383	3957846516.98660	400
78	537032138.353383	3957844901.53083	400
79	537032138.353383	3957806130.59249	400
80	537032138.353383	3957804515.13673	400
81	537033511.207519	3957844901.53083	400
82	537034884.061654	3957846516.98660	400
83	537034884.061654	3957844901.53083	400
84	537034884.061654	3957806130.59249	400
85	537036256.915790	3957846516.98660	400
86	537036256.915790	3957844901.53083	400
87	537036256.915790	3957806130.59249	400
88	537036256.915790	3957804515.13673	400
89	537036256.915790	3957802899.68097	400
90	537037629.769925	3957846516.98660	400
91	537037629.769925	3957844901.53083	400
92	537037629.769925	3957806130.59249	400
93	537037629.769925	3957804515.13673	400
94	537037629.769925	3957802899.68097	400
95	537039002.624060	3957806130.59249	400
96	537039002.624060	3957804515.13673	400
97	537039002.624060	3957802899.68097	400
98	537040375.478196	3957806130.59249	400
99	537040375.478196	3957804515.13673	400
100	537040375.478196	3957802899.68097	400
101	537041748.332331	3957806130.59249	400
102	537041748.332331	3957804515.13673	400
103	537043121.186466	3957846516.98660	400
104	537043121.186466	3957844901.53083	400
105	537043121.186466	3957843286.07507	400
106	537043121.186466	3957806130.59249	400
107	537043121.186466	3957804515.13673	400
108	537043121.186466	3957802899.68097	400
109	537044494.040601	3957846516.98660	400
110	537044494.040601	3957844901.53083	400
111	537044494.040601	3957843286.07507	400
112	537044494.040601	3957806130.59249	400
113	537044494.040601	3957804515.13673	400
114	537045866.894737	3957846516.98660	400
115	537045866.894737	3957844901.53083	400
116	537045866.894737	3957843286.07507	400
117	537045866.894737	3957806130.59249	400
118	537045866.894737	3957804515.13673	400
119	537045866.894737	3957802899.68097	400
120	537047239.748872	3957844901.53083	400
121	537047239.748872	3957843286.07507	400
122	537047239.748872	3957806130.59249	400
123	537047239.748872	3957804515.13673	400
124	537047239.748872	3957802899.68097	400
125	537048612.603007	3957844901.53083	400
126	537048612.603007	3957843286.07507	400
127	537048612.603007	3957806130.59249	400
128	537048612.603007	3957804515.13673	400
129	537048612.603007	3957802899.68097	400
130	537049985.457143	3957844901.53083	400
131	537049985.457143	3957843286.07507	400
132	537049985.457143	3957841670.61930	400
133	537049985.457143	3957840055.16354	400
134	537049985.457143	3957838439.70777	400
135	537049985.457143	3957806130.59249	400
136	537049985.457143	3957804515.13673	400
137	537049985.457143	3957802899.68097	400
138	537051358.311278	3957844901.53083	400
139	537051358.311278	3957843286.07507	400
140	537051358.311278	3957841670.61930	400
141	537051358.311278	3957840055.16354	400
142	537051358.311278	3957838439.70777	400
143	537051358.311278	3957806130.59249	400
144	537051358.311278	3957804515.13673	400
145	537051358.311278	3957802899.68097	400
146	537052731.165414	3957843286.07507	400
147	537052731.165414	3957841670.61930	400
148	537052731.165414	3957840055.16354	400
149	537052731.165414	3957838439.70777	400
150	537052731.165414	3957807746.04826	400
151	537052731.165414	3957806130.59249	400
152	537052731.165414	3957804515.13673	400
153	537052731.165414	3957802899.68097	400
154	537054104.019549	3957841670.61930	400
155	537054104.019549	3957840055.16354	400
156	537054104.019549	3957838439.70777	400
157	537054104.019549	3957825516.06166	400
158	537054104.019549	3957823900.60590	400
159	537054104.019549	3957822285.15013	400
160	537054104.019549	3957820669.69437	400
161	537054104.019549	3957819054.23861	400
162	537054104.019549	3957817438.78284	400
163	537054104.019549	3957815823.32708	400
164	537054104.019549	3957814207.87131	400
165	537054104.019549	3957812592.41555	400
166	537054104.019549	3957810976.95979	400
167	537054104.019549	3957809361.50402	400
168	537054104.019549	3957807746.04826	400
169	537054104.019549	3957806130.59249	400
170	537054104.019549	3957804515.13673	400
171	537054104.019549	3957802899.68097	400
172	537055476.873684	3957841670.61930	400
173	537055476.873684	3957840055.16354	400
174	537055476.873684	3957838439.70777	400
175	537055476.873684	3957835208.79625	400
176	537055476.873684	3957833593.34048	400
177	537055476.873684	3957828746.97319	400
178	537055476.873684	3957825516.06166	400
179	537055476.873684	3957823900.60590	400
180	537055476.873684	3957822285.15013	400
181	537055476.873684	3957820669.69437	400
182	537055476.873684	3957819054.23861	400
183	537055476.873684	3957817438.78284	400
184	537055476.873684	3957815823.32708	400
185	537055476.873684	3957814207.87131	400
186	537055476.873684	3957812592.41555	400
187	537055476.873684	3957810976.95979	400
188	537055476.873684	3957809361.50402	400
189	537055476.873684	3957807746.04826	400
190	537055476.873684	3957806130.59249	400
191	537055476.873684	3957804515.13673	400
192	537055476.873684	3957802899.68097	400
193	537056849.727820	3957841670.61930	400
194	537056849.727820	3957840055.16354	400
195	537056849.727820	3957835208.79625	400
196	537056849.727820	3957833593.34048	400
197	537056849.727820	3957828746.97319	400
198	537056849.727820	3957825516.06166	400
199	537056849.727820	3957823900.60590	400
200	537056849.727820	3957822285.15013	400
201	537056849.727820	3957820669.69437	400
202	537056849.727820	3957819054.23861	400
203	537056849.727820	3957817438.78284	400
204	537056849.727820	3957814207.87131	400
205	537056849.727820	3957812592.41555	400
206	537056849.727820	3957810976.95979	400
207	537056849.727820	3957809361.50402	400
208	537056849.727820	3957807746.04826	400
209	537056849.727820	3957806130.59249	400
210	537056849.727820	3957804515.13673	400
211	537058222.581955	3957841670.61930	400
212	537058222.581955	3957835208.79625	400
213	537058222.581955	3957833593.34048	400
214	537058222.581955	3957828746.97319	400
215	537058222.581955	3957825516.06166	400
216	537058222.581955	3957823900.60590	400
217	537058222.581955	3957822285.15013	400
218	537058222.581955	3957820669.69437	400
219	537058222.581955	3957819054.23861	400
220	537058222.581955	3957817438.78284	400
221	537058222.581955	3957814207.87131	400
222	537058222.581955	3957812592.41555	400
223	537058222.581955	3957810976.95979	400
224	537059595.436090	3957820669.69437	400
225	537059595.436090	3957819054.23861	400
226	537059595.436090	3957817438.78284	400
227	537059595.436090	3957814207.87131	400
228	537059595.436090	3957812592.41555	400
229	537059595.436090	3957810976.95979	400
230	537030765.499248	3957841670.61930	400
231	537030765.499248	3957843286.07507	400
232	537033511.207519	3957844901.53083	400
233	537032138.353383	3957844901.53083	400
234	537029392.645113	3957841670.61930	400
235	537034884.061654	3957844901.53083	400
236	537049985.457143	3957806130.59249	400
237	537052731.165414	3957807746.04826	400
238	537051358.311278	3957806130.59249	400
239	537048612.603007	3957806130.59249	400
240	537052731.165414	3957806130.59249	400
241	537047239.748872	3957806130.59249	400
242	537049985.457143	3957838439.70777	400
243	537049985.457143	3957840055.16354	400
244	537051358.311278	3957838439.70777	400
245	537051358.311278	3957840055.16354	400
246	537052731.165414	3957838439.70777	400
247	537049985.457143	3957841670.61930	400
248	537028019.790978	3957809361.50402	400
249	537028019.790978	3957810976.95979	400
250	537028019.790978	3957807746.04826	400
251	537030765.499248	3957806130.59249	400
252	537028019.790978	3957812592.41555	400
253	537032138.353383	3957806130.59249	400
254	537047239.748872	3957843286.07507	400
255	537049985.457143	3957840055.16354	400
256	537045866.894737	3957843286.07507	400
257	537049985.457143	3957841670.61930	400
258	537048612.603007	3957843286.07507	400
259	537049985.457143	3957838439.70777	400
260	537052731.165414	3957838439.70777	400
261	537051358.311278	3957838439.70777	400
262	537055476.873684	3957835208.79625	400
263	537054104.019549	3957838439.70777	400
264	537049985.457143	3957838439.70777	400
265	537055476.873684	3957833593.34048	400
266	537030765.499248	3957841670.61930	400
267	537030765.499248	3957843286.07507	400
268	537029392.645113	3957840055.16354	400
269	537029392.645113	3957841670.61930	400
270	537029392.645113	3957838439.70777	400
271	537029392.645113	3957843286.07507	400
272	537029392.645113	3957835208.79625	400
273	537029392.645113	3957836824.25201	400
274	537029392.645113	3957833593.34048	400
275	537029392.645113	3957838439.70777	400
276	537028019.790978	3957835208.79625	400
277	537028019.790978	3957836824.25201	400
278	537030765.499248	3957841670.61930	400
279	537030765.499248	3957843286.07507	400
280	537029392.645113	3957840055.16354	400
281	537029392.645113	3957841670.61930	400
282	537029392.645113	3957838439.70777	400
283	537029392.645113	3957843286.07507	400
284	537041748.332331	3957806130.59249	400
285	537041748.332331	3957806130.59249	400
286	537040375.478196	3957806130.59249	400
287	537040375.478196	3957806130.59249	400
288	537039002.624060	3957806130.59249	400
289	537039002.624060	3957806130.59249	400
290	537052731.165414	3957838439.70777	400
291	537051358.311278	3957838439.70777	400
292	537055476.873684	3957835208.79625	400
293	537054104.019549	3957838439.70777	400
294	537049985.457143	3957838439.70777	400
295	537055476.873684	3957833593.34048	400
296	537054104.019549	3957825516.06166	400
297	537055476.873684	3957828746.97319	400
298	537055476.873684	3957825516.06166	400
299	537054104.019549	3957823900.60590	400
300	537056849.727820	3957828746.97319	400
301	537055476.873684	3957823900.60590	400
302	537052731.165414	3957838439.70777	400
303	537051358.311278	3957838439.70777	400
304	537055476.873684	3957835208.79625	400
305	537054104.019549	3957838439.70777	400
306	537049985.457143	3957838439.70777	400
307	537055476.873684	3957833593.34048	400
308	537052731.165414	3957838439.70777	400
309	537051358.311278	3957838439.70777	400
310	537055476.873684	3957835208.79625	400
311	537054104.019549	3957838439.70777	400
312	537049985.457143	3957838439.70777	400
313	537055476.873684	3957833593.34048	400
314	537055476.873684	3957835208.79625	400
315	537055476.873684	3957828746.97319	400
316	537056849.727820	3957835208.79625	400
317	537051358.311278	3957838439.70777	400
318	537051358.311278	3957838439.70777	400
319	537058222.581955	3957835208.79625	400
320	537055476.873684	3957828746.97319	400
321	537056849.727820	3957828746.97319	400
322	537054104.019549	3957825516.06166	400
323	537055476.873684	3957835208.79625	400
324	537058222.581955	3957828746.97319	400
325	537056849.727820	3957825516.06166	400
326	537054104.019549	3957825516.06166	400
327	537055476.873684	3957828746.97319	400
328	537055476.873684	3957825516.06166	400
329	537054104.019549	3957823900.60590	400
330	537056849.727820	3957828746.97319	400
331	537055476.873684	3957823900.60590	400
332	537054104.019549	3957815823.32708	400
333	537054104.019549	3957817438.78284	400
334	537054104.019549	3957814207.87131	400
335	537054104.019549	3957819054.23861	400
336	537054104.019549	3957819054.23861	400
337	537054104.019549	3957812592.41555	400
338	537052731.165414	3957838439.70777	400
339	537051358.311278	3957838439.70777	400
340	537055476.873684	3957835208.79625	400
341	537054104.019549	3957838439.70777	400
342	537049985.457143	3957838439.70777	400
343	537055476.873684	3957833593.34048	400
344	537052731.165414	3957838439.70777	400
345	537051358.311278	3957838439.70777	400
346	537055476.873684	3957835208.79625	400
347	537054104.019549	3957838439.70777	400
348	537049985.457143	3957838439.70777	400
349	537055476.873684	3957833593.34048	400
350	537052731.165414	3957838439.70777	400
351	537051358.311278	3957838439.70777	400
352	537055476.873684	3957835208.79625	400
353	537054104.019549	3957838439.70777	400
354	537049985.457143	3957838439.70777	400
355	537055476.873684	3957833593.34048	400
356	537055476.873684	3957835208.79625	400
357	537055476.873684	3957828746.97319	400
358	537056849.727820	3957835208.79625	400
359	537051358.311278	3957838439.70777	400
360	537051358.311278	3957838439.70777	400
361	537058222.581955	3957835208.79625	400
362	537055476.873684	3957828746.97319	400
363	537056849.727820	3957828746.97319	400
364	537054104.019549	3957825516.06166	400
365	537055476.873684	3957835208.79625	400
366	537058222.581955	3957828746.97319	400
367	537056849.727820	3957825516.06166	400
368	537054104.019549	3957825516.06166	400
369	537055476.873684	3957828746.97319	400
370	537055476.873684	3957825516.06166	400
371	537054104.019549	3957823900.60590	400
372	537056849.727820	3957828746.97319	400
373	537055476.873684	3957823900.60590	400
374	537054104.019549	3957815823.32708	400
375	537054104.019549	3957817438.78284	400
376	537054104.019549	3957814207.87131	400
377	537054104.019549	3957819054.23861	400
378	537054104.019549	3957819054.23861	400
379	537054104.019549	3957812592.41555	400
380	537054104.019549	3957815823.32708	400
381	537054104.019549	3957817438.78284	400
382	537054104.019549	3957814207.87131	400
383	537054104.019549	3957819054.23861	400
384	537054104.019549	3957819054.23861	400
385	537054104.019549	3957812592.41555	400
386	537025274.082707	3957825516.06166	1600
387	537025274.082707	3957822285.15013	1600
388	537025274.082707	3957820669.69437	1600
389	537025274.082707	3957819054.23861	1600
390	537025274.082707	3957817438.78284	1600
391	537025274.082707	3957804515.13673	1600
392	537026646.936842	3957844901.53083	1600
393	537026646.936842	3957843286.07507	1600
394	537026646.936842	3957840055.16354	1600
395	537026646.936842	3957835208.79625	1600
396	537026646.936842	3957833593.34048	1600
397	537026646.936842	3957831977.88472	1600
398	537026646.936842	3957830362.42895	1600
399	537026646.936842	3957828746.97319	1600
400	537026646.936842	3957827131.51743	1600
401	537026646.936842	3957825516.06166	1600
402	537026646.936842	3957823900.60590	1600
403	537026646.936842	3957822285.15013	1600
404	537026646.936842	3957820669.69437	1600
405	537026646.936842	3957819054.23861	1600
406	537026646.936842	3957817438.78284	1600
407	537026646.936842	3957815823.32708	1600
408	537026646.936842	3957814207.87131	1600
409	537026646.936842	3957812592.41555	1600
410	537026646.936842	3957807746.04826	1600
411	537026646.936842	3957806130.59249	1600
412	537026646.936842	3957804515.13673	1600
413	537028019.790978	3957846516.98660	1600
414	537028019.790978	3957844901.53083	1600
415	537028019.790978	3957843286.07507	1600
416	537028019.790978	3957840055.16354	1600
417	537028019.790978	3957838439.70777	1600
418	537028019.790978	3957836824.25201	1600
419	537028019.790978	3957835208.79625	1600
420	537028019.790978	3957833593.34048	1600
421	537028019.790978	3957831977.88472	1600
422	537028019.790978	3957830362.42895	1600
423	537028019.790978	3957828746.97319	1600
424	537028019.790978	3957827131.51743	1600
425	537028019.790978	3957825516.06166	1600
426	537028019.790978	3957823900.60590	1600
427	537028019.790978	3957822285.15013	1600
428	537028019.790978	3957820669.69437	1600
429	537028019.790978	3957819054.23861	1600
430	537028019.790978	3957817438.78284	1600
431	537028019.790978	3957815823.32708	1600
432	537028019.790978	3957814207.87131	1600
433	537028019.790978	3957812592.41555	1600
434	537028019.790978	3957810976.95979	1600
435	537028019.790978	3957809361.50402	1600
436	537028019.790978	3957807746.04826	1600
437	537028019.790978	3957806130.59249	1600
438	537028019.790978	3957804515.13673	1600
439	537029392.645113	3957844901.53083	1600
440	537029392.645113	3957843286.07507	1600
441	537029392.645113	3957841670.61930	1600
442	537029392.645113	3957840055.16354	1600
443	537029392.645113	3957838439.70777	1600
444	537029392.645113	3957836824.25201	1600
445	537029392.645113	3957835208.79625	1600
446	537029392.645113	3957833593.34048	1600
447	537029392.645113	3957831977.88472	1600
448	537029392.645113	3957830362.42895	1600
449	537029392.645113	3957830362.42895	1600
450	537029392.645113	3957828746.97319	1600
451	537029392.645113	3957827131.51743	1600
452	537029392.645113	3957825516.06166	1600
453	537029392.645113	3957823900.60590	1600
454	537029392.645113	3957806130.59249	1600
455	537029392.645113	3957804515.13673	1600
456	537030765.499248	3957846516.98660	1600
457	537030765.499248	3957844901.53083	1600
458	537030765.499248	3957843286.07507	1600
459	537030765.499248	3957841670.61930	1600
460	537030765.499248	3957806130.59249	1600
461	537030765.499248	3957804515.13673	1600
462	537032138.353383	3957846516.98660	1600
463	537032138.353383	3957844901.53083	1600
464	537032138.353383	3957806130.59249	1600
465	537032138.353383	3957804515.13673	1600
466	537033511.207519	3957844901.53083	1600
467	537034884.061654	3957846516.98660	1600
468	537034884.061654	3957844901.53083	1600
469	537034884.061654	3957806130.59249	1600
470	537036256.915790	3957846516.98660	1600
471	537036256.915790	3957844901.53083	1600
472	537036256.915790	3957806130.59249	1600
473	537036256.915790	3957804515.13673	1600
474	537036256.915790	3957802899.68097	1600
475	537037629.769925	3957846516.98660	1600
476	537037629.769925	3957844901.53083	1600
477	537037629.769925	3957806130.59249	1600
478	537037629.769925	3957804515.13673	1600
479	537037629.769925	3957802899.68097	1600
480	537039002.624060	3957806130.59249	1600
481	537039002.624060	3957804515.13673	1600
482	537039002.624060	3957802899.68097	1600
483	537040375.478196	3957806130.59249	1600
484	537040375.478196	3957804515.13673	1600
485	537040375.478196	3957802899.68097	1600
486	537041748.332331	3957806130.59249	1600
487	537041748.332331	3957804515.13673	1600
488	537043121.186466	3957846516.98660	1600
489	537043121.186466	3957844901.53083	1600
490	537043121.186466	3957843286.07507	1600
491	537043121.186466	3957806130.59249	1600
492	537043121.186466	3957804515.13673	1600
493	537043121.186466	3957802899.68097	1600
494	537044494.040601	3957846516.98660	1600
495	537044494.040601	3957844901.53083	1600
496	537044494.040601	3957843286.07507	1600
497	537044494.040601	3957806130.59249	1600
498	537044494.040601	3957804515.13673	1600
499	537045866.894737	3957846516.98660	1600
500	537045866.894737	3957844901.53083	1600
501	537045866.894737	3957843286.07507	1600
502	537045866.894737	3957806130.59249	1600
503	537045866.894737	3957804515.13673	1600
504	537045866.894737	3957802899.68097	1600
505	537047239.748872	3957844901.53083	1600
506	537047239.748872	3957843286.07507	1600
507	537047239.748872	3957806130.59249	1600
508	537047239.748872	3957804515.13673	1600
509	537047239.748872	3957802899.68097	1600
510	537048612.603007	3957844901.53083	1600
511	537048612.603007	3957843286.07507	1600
512	537048612.603007	3957806130.59249	1600
513	537048612.603007	3957804515.13673	1600
514	537048612.603007	3957802899.68097	1600
515	537049985.457143	3957844901.53083	1600
516	537049985.457143	3957843286.07507	1600
517	537049985.457143	3957841670.61930	1600
518	537049985.457143	3957840055.16354	1600
519	537049985.457143	3957838439.70777	1600
520	537049985.457143	3957806130.59249	1600
521	537049985.457143	3957804515.13673	1600
522	537049985.457143	3957802899.68097	1600
523	537051358.311278	3957844901.53083	1600
524	537051358.311278	3957843286.07507	1600
525	537051358.311278	3957841670.61930	1600
526	537051358.311278	3957840055.16354	1600
527	537051358.311278	3957838439.70777	1600
528	537051358.311278	3957806130.59249	1600
529	537051358.311278	3957804515.13673	1600
530	537051358.311278	3957802899.68097	1600
531	537052731.165414	3957843286.07507	1600
532	537052731.165414	3957841670.61930	1600
533	537052731.165414	3957840055.16354	1600
534	537052731.165414	3957838439.70777	1600
535	537052731.165414	3957807746.04826	1600
536	537052731.165414	3957806130.59249	1600
537	537052731.165414	3957804515.13673	1600
538	537052731.165414	3957802899.68097	1600
539	537054104.019549	3957841670.61930	1600
540	537054104.019549	3957840055.16354	1600
541	537054104.019549	3957838439.70777	1600
542	537054104.019549	3957825516.06166	1600
543	537054104.019549	3957823900.60590	1600
544	537054104.019549	3957822285.15013	1600
545	537054104.019549	3957820669.69437	1600
546	537054104.019549	3957819054.23861	1600
547	537054104.019549	3957817438.78284	1600
548	537054104.019549	3957815823.32708	1600
549	537054104.019549	3957814207.87131	1600
550	537054104.019549	3957812592.41555	1600
551	537054104.019549	3957810976.95979	1600
552	537054104.019549	3957809361.50402	1600
553	537054104.019549	3957807746.04826	1600
554	537054104.019549	3957806130.59249	1600
555	537054104.019549	3957804515.13673	1600
556	537054104.019549	3957802899.68097	1600
557	537055476.873684	3957841670.61930	1600
558	537055476.873684	3957840055.16354	1600
559	537055476.873684	3957838439.70777	1600
560	537055476.873684	3957835208.79625	1600
561	537055476.873684	3957833593.34048	1600
562	537055476.873684	3957828746.97319	1600
563	537055476.873684	3957825516.06166	1600
564	537055476.873684	3957823900.60590	1600
565	537055476.873684	3957822285.15013	1600
566	537055476.873684	3957820669.69437	1600
567	537055476.873684	3957819054.23861	1600
568	537055476.873684	3957817438.78284	1600
569	537055476.873684	3957815823.32708	1600
570	537055476.873684	3957814207.87131	1600
571	537055476.873684	3957812592.41555	1600
572	537055476.873684	3957810976.95979	1600
573	537055476.873684	3957809361.50402	1600
574	537055476.873684	3957807746.04826	1600
575	537055476.873684	3957806130.59249	1600
576	537055476.873684	3957804515.13673	1600
577	537055476.873684	3957802899.68097	1600
578	537056849.727820	3957841670.61930	1600
579	537056849.727820	3957840055.16354	1600
580	537056849.727820	3957835208.79625	1600
581	537056849.727820	3957833593.34048	1600
582	537056849.727820	3957828746.97319	1600
583	537056849.727820	3957825516.06166	1600
584	537056849.727820	3957823900.60590	1600
585	537056849.727820	3957822285.15013	1600
586	537056849.727820	3957820669.69437	1600
587	537056849.727820	3957819054.23861	1600
588	537056849.727820	3957817438.78284	1600
589	537056849.727820	3957814207.87131	1600
590	537056849.727820	3957812592.41555	1600
591	537056849.727820	3957810976.95979	1600
592	537056849.727820	3957809361.50402	1600
593	537056849.727820	3957807746.04826	1600
594	537056849.727820	3957806130.59249	1600
595	537056849.727820	3957804515.13673	1600
596	537058222.581955	3957841670.61930	1600
597	537058222.581955	3957835208.79625	1600
598	537058222.581955	3957833593.34048	1600
599	537058222.581955	3957828746.97319	1600
600	537058222.581955	3957825516.06166	1600
601	537058222.581955	3957823900.60590	1600
602	537058222.581955	3957822285.15013	1600
603	537058222.581955	3957820669.69437	1600
604	537058222.581955	3957819054.23861	1600
605	537058222.581955	3957817438.78284	1600
606	537058222.581955	3957814207.87131	1600
607	537058222.581955	3957812592.41555	1600
608	537058222.581955	3957810976.95979	1600
609	537059595.436090	3957820669.69437	1600
610	537059595.436090	3957819054.23861	1600
611	537059595.436090	3957817438.78284	1600
612	537059595.436090	3957814207.87131	1600
613	537059595.436090	3957812592.41555	1600
614	537059595.436090	3957810976.95979	1600
615	537030765.499248	3957841670.61930	1600
616	537030765.499248	3957843286.07507	1600
617	537033511.207519	3957844901.53083	1600
618	537032138.353383	3957844901.53083	1600
619	537029392.645113	3957841670.61930	1600
620	537034884.061654	3957844901.53083	1600
621	537049985.457143	3957806130.59249	1600
622	537052731.165414	3957807746.04826	1600
623	537051358.311278	3957806130.59249	1600
624	537048612.603007	3957806130.59249	1600
625	537052731.165414	3957806130.59249	1600
626	537047239.748872	3957806130.59249	1600
627	537049985.457143	3957838439.70777	1600
628	537049985.457143	3957840055.16354	1600
629	537051358.311278	3957838439.70777	1600
630	537051358.311278	3957840055.16354	1600
631	537052731.165414	3957838439.70777	1600
632	537049985.457143	3957841670.61930	1600
633	537028019.790978	3957809361.50402	1600
634	537028019.790978	3957810976.95979	1600
635	537028019.790978	3957807746.04826	1600
636	537030765.499248	3957806130.59249	1600
637	537028019.790978	3957812592.41555	1600
638	537032138.353383	3957806130.59249	1600
639	537047239.748872	3957843286.07507	1600
640	537049985.457143	3957840055.16354	1600
641	537045866.894737	3957843286.07507	1600
642	537049985.457143	3957841670.61930	1600
643	537048612.603007	3957843286.07507	1600
644	537049985.457143	3957838439.70777	1600
645	537052731.165414	3957838439.70777	1600
646	537051358.311278	3957838439.70777	1600
647	537055476.873684	3957835208.79625	1600
648	537054104.019549	3957838439.70777	1600
649	537049985.457143	3957838439.70777	1600
650	537055476.873684	3957833593.34048	1600
651	537030765.499248	3957841670.61930	1600
652	537030765.499248	3957843286.07507	1600
653	537029392.645113	3957840055.16354	1600
654	537029392.645113	3957841670.61930	1600
655	537029392.645113	3957838439.70777	1600
656	537029392.645113	3957843286.07507	1600
657	537029392.645113	3957835208.79625	1600
658	537029392.645113	3957836824.25201	1600
659	537029392.645113	3957833593.34048	1600
660	537029392.645113	3957838439.70777	1600
661	537028019.790978	3957835208.79625	1600
662	537028019.790978	3957836824.25201	1600
663	537030765.499248	3957841670.61930	1600
664	537030765.499248	3957843286.07507	1600
665	537029392.645113	3957840055.16354	1600
666	537029392.645113	3957841670.61930	1600
667	537029392.645113	3957838439.70777	1600
668	537029392.645113	3957843286.07507	1600
669	537041748.332331	3957806130.59249	1600
670	537041748.332331	3957806130.59249	1600
671	537040375.478196	3957806130.59249	1600
672	537040375.478196	3957806130.59249	1600
673	537039002.624060	3957806130.59249	1600
674	537039002.624060	3957806130.59249	1600
675	537052731.165414	3957838439.70777	1600
676	537051358.311278	3957838439.70777	1600
677	537055476.873684	3957835208.79625	1600
678	537054104.019549	3957838439.70777	1600
679	537049985.457143	3957838439.70777	1600
680	537055476.873684	3957833593.34048	1600
681	537054104.019549	3957825516.06166	1600
682	537055476.873684	3957828746.97319	1600
683	537055476.873684	3957825516.06166	1600
684	537054104.019549	3957823900.60590	1600
685	537056849.727820	3957828746.97319	1600
686	537055476.873684	3957823900.60590	1600
687	537052731.165414	3957838439.70777	1600
688	537051358.311278	3957838439.70777	1600
689	537055476.873684	3957835208.79625	1600
690	537054104.019549	3957838439.70777	1600
691	537049985.457143	3957838439.70777	1600
692	537055476.873684	3957833593.34048	1600
693	537052731.165414	3957838439.70777	1600
694	537051358.311278	3957838439.70777	1600
695	537055476.873684	3957835208.79625	1600
696	537054104.019549	3957838439.70777	1600
697	537049985.457143	3957838439.70777	1600
698	537055476.873684	3957833593.34048	1600
699	537055476.873684	3957835208.79625	1600
700	537055476.873684	3957828746.97319	1600
701	537056849.727820	3957835208.79625	1600
702	537051358.311278	3957838439.70777	1600
703	537051358.311278	3957838439.70777	1600
704	537058222.581955	3957835208.79625	1600
705	537055476.873684	3957828746.97319	1600
706	537056849.727820	3957828746.97319	1600
707	537054104.019549	3957825516.06166	1600
708	537055476.873684	3957835208.79625	1600
709	537058222.581955	3957828746.97319	1600
710	537056849.727820	3957825516.06166	1600
711	537054104.019549	3957825516.06166	1600
712	537055476.873684	3957828746.97319	1600
713	537055476.873684	3957825516.06166	1600
714	537054104.019549	3957823900.60590	1600
715	537056849.727820	3957828746.97319	1600
716	537055476.873684	3957823900.60590	1600
717	537054104.019549	3957815823.32708	1600
718	537054104.019549	3957817438.78284	1600
719	537054104.019549	3957814207.87131	1600
